tx_id,sender_id,receiver_id,amount,timestamp,is_mule_flag
TXN-9f286174,ACC-1022,ACC-1655,4250.66,2026-08-27 02:58:06.161838,False
TXN-30162454,ACC-1727,ACC-1331,2410.45,2026-08-27 03:02:06.161838,False
TXN-bd35bb25,ACC-1047,ACC-1753,4761.1,2026-08-27 03:06:06.161838,False
TXN-ed09200c,ACC-1571,ACC-1263,2153.67,2026-08-27 03:10:06.161838,False
TXN-f0bf6c64,ACC-1181,ACC-1847,2274.84,2026-08-27 03:14:06.161838,False
TXN-a6bde5fb,ACC-1462,ACC-1093,334.52,2026-08-27 03:18:06.161838,False
TXN-227a70fe,ACC-1303,ACC-1956,93207.29,2026-08-27 03:22:06.161838,True
TXN-0b575c61,ACC-1237,ACC-1889,359.75,2026-08-27 03:26:06.161838,False
TXN-f7a6628f,ACC-1545,ACC-1283,86561.51,2026-08-27 03:30:06.161838,True
TXN-49b04f9a,ACC-1968,ACC-1272,1815.17,2026-08-27 03:34:06.161838,False
TXN-843b551c,ACC-1940,ACC-1851,124774.11,2026-08-27 03:38:06.161838,True
TXN-74e1b0d0,ACC-1094,ACC-1985,976.92,2026-08-27 03:42:06.161838,False
TXN-e44959b9,ACC-1313,ACC-1339,3659.22,2026-08-27 03:46:06.161838,False
TXN-f87bfa02,ACC-1666,ACC-1172,2800.94,2026-08-27 03:50:06.161838,False
TXN-ae756f89,ACC-1695,ACC-1169,3474.38,2026-08-27 03:54:06.161838,False
TXN-ca1d8262,ACC-1833,ACC-1709,1466.71,2026-08-27 03:58:06.161838,False
TXN-cce964a4,ACC-1528,ACC-1802,4150.85,2026-08-27 04:02:06.161838,False
TXN-e5652d7b,ACC-1636,ACC-1130,4855.77,2026-08-27 04:06:06.161838,False
TXN-0a6a71d0,ACC-1207,ACC-1495,2276.84,2026-08-27 04:10:06.161838,False
TXN-be4193c7,ACC-1095,ACC-1266,185.11,2026-08-27 04:14:06.161838,False
TXN-b7ff023d,ACC-1632,ACC-1129,2334.17,2026-08-27 04:18:06.161838,False
TXN-22dfb159,ACC-1002,ACC-1633,1323.83,2026-08-27 04:22:06.161838,False
TXN-093cd259,ACC-1567,ACC-1757,234.34,2026-08-27 04:26:06.161838,False
TXN-8facd408,ACC-1993,ACC-1833,2011.97,2026-08-27 04:30:06.161838,False
TXN-c7c36f84,ACC-1634,ACC-1813,2891.45,2026-08-27 04:34:06.161838,False
TXN-7f3f27fe,ACC-1315,ACC-1343,2163.24,2026-08-27 04:38:06.161838,False
TXN-d9e2caa0,ACC-1595,ACC-1952,155.29,2026-08-27 04:42:06.161838,False
TXN-5efbb04d,ACC-1711,ACC-1969,111305.71,2026-08-27 04:46:06.161838,True
TXN-707e3513,ACC-1862,ACC-1374,2537.53,2026-08-27 04:50:06.161838,False
TXN-56d52ea3,ACC-1382,ACC-1185,176671.17,2026-08-27 04:54:06.161838,True
TXN-1e5e2f3d,ACC-1807,ACC-1267,2590.16,2026-08-27 04:58:06.161838,False
TXN-edbd2d33,ACC-1337,ACC-1061,374.92,2026-08-27 05:02:06.161838,False
TXN-7c93f424,ACC-1925,ACC-1452,3403.62,2026-08-27 05:06:06.161838,False
TXN-8cf23c78,ACC-1690,ACC-1212,4686.9,2026-08-27 05:10:06.161838,False
TXN-0c7e0ce0,ACC-1838,ACC-1860,1209.58,2026-08-27 05:14:06.161838,False
TXN-d037d1c2,ACC-1541,ACC-1834,165.79,2026-08-27 05:18:06.161838,False
TXN-7a384857,ACC-1618,ACC-1953,3661.9,2026-08-27 05:22:06.161838,False
TXN-568ef315,ACC-1327,ACC-1183,4535.99,2026-08-27 05:26:06.161838,False
TXN-b80c64d8,ACC-1620,ACC-1157,4835.32,2026-08-27 05:30:06.161838,False
TXN-1d8a8ac9,ACC-1491,ACC-1570,4636.21,2026-08-27 05:34:06.161838,False
TXN-a1085bc9,ACC-1586,ACC-1106,2005.88,2026-08-27 05:38:06.161838,False
TXN-793ee74c,ACC-1215,ACC-1812,675.33,2026-08-27 05:42:06.161838,False
TXN-6e6f567e,ACC-1593,ACC-1308,2249.06,2026-08-27 05:46:06.161838,False
TXN-bdc98262,ACC-1125,ACC-1527,2377.17,2026-08-27 05:50:06.161838,False
TXN-f20bbd09,ACC-1916,ACC-1954,709.61,2026-08-27 05:54:06.161838,False
TXN-cf580f11,ACC-1160,ACC-1193,2092.31,2026-08-27 05:58:06.161838,False
TXN-5eb4fd73,ACC-1350,ACC-1257,812.97,2026-08-27 06:02:06.161838,False
TXN-c31aba2f,ACC-1221,ACC-1853,3453.18,2026-08-27 06:06:06.161838,False
TXN-0dcd70c1,ACC-1323,ACC-1016,4323.01,2026-08-27 06:10:06.161838,False
TXN-c8cd0ee5,ACC-1325,ACC-1622,4967.7,2026-08-27 06:14:06.161838,False
TXN-42a1ed18,ACC-1471,ACC-1930,2212.93,2026-08-27 06:18:06.161838,False
TXN-abb11694,ACC-1595,ACC-1176,4235.55,2026-08-27 06:22:06.161838,False
TXN-25868738,ACC-1679,ACC-1921,608.5,2026-08-27 06:26:06.161838,False
TXN-a48c89b5,ACC-1495,ACC-1589,2919.94,2026-08-27 06:30:06.161838,False
TXN-3a9413d6,ACC-1630,ACC-1632,3941.98,2026-08-27 06:34:06.161838,False
TXN-db397e7a,ACC-1288,ACC-1341,1105.26,2026-08-27 06:38:06.161838,False
TXN-f87ae78d,ACC-1907,ACC-1322,2974.24,2026-08-27 06:42:06.161838,False
TXN-d2899f17,ACC-1781,ACC-1962,4627.59,2026-08-27 06:46:06.161838,False
TXN-33d55329,ACC-1828,ACC-1163,2170.23,2026-08-27 06:50:06.161838,False
TXN-3c7b6ba4,ACC-1343,ACC-1194,2745.5,2026-08-27 06:54:06.161838,False
TXN-a84808a3,ACC-1452,ACC-1565,1220.01,2026-08-27 06:58:06.161838,False
TXN-3ec0dc9b,ACC-1316,ACC-1293,354.24,2026-08-27 07:02:06.161838,False
TXN-cda15114,ACC-1038,ACC-1025,1661.88,2026-08-27 07:06:06.161838,False
TXN-42e923be,ACC-1141,ACC-1159,3041.57,2026-08-27 07:10:06.161838,False
TXN-3308bdd3,ACC-1327,ACC-1102,2594.28,2026-08-27 07:14:06.161838,False
TXN-c046eb06,ACC-1065,ACC-1940,4658.77,2026-08-27 07:18:06.161838,False
TXN-0ae8a386,ACC-1540,ACC-1813,2039.91,2026-08-27 07:22:06.161838,False
TXN-a2ee9910,ACC-1622,ACC-1431,516.42,2026-08-27 07:26:06.161838,False
TXN-89fd4366,ACC-1873,ACC-1041,1789.84,2026-08-27 07:30:06.161838,False
TXN-2171c466,ACC-1626,ACC-1877,2668.72,2026-08-27 07:34:06.161838,False
TXN-bc431b44,ACC-1716,ACC-1610,497.49,2026-08-27 07:38:06.161838,False
TXN-745f7601,ACC-1400,ACC-1669,1945.52,2026-08-27 07:42:06.161838,False
TXN-c80e29d1,ACC-1687,ACC-1514,1769.82,2026-08-27 07:46:06.161838,False
TXN-1ebfbbf3,ACC-1314,ACC-1760,402.38,2026-08-27 07:50:06.161838,False
TXN-c0f606c6,ACC-1119,ACC-1850,127.5,2026-08-27 07:54:06.161838,False
TXN-2d0dd246,ACC-1388,ACC-1415,181330.82,2026-08-27 07:58:06.161838,True
TXN-2ac85ce0,ACC-1741,ACC-1613,921.46,2026-08-27 08:02:06.161838,False
TXN-32d1c619,ACC-1427,ACC-1743,4621.49,2026-08-27 08:06:06.161838,False
TXN-1e581f90,ACC-1481,ACC-1180,3065.41,2026-08-27 08:10:06.161838,False
TXN-b86c0c70,ACC-1380,ACC-1569,4354.81,2026-08-27 08:14:06.161838,False
TXN-f7154015,ACC-1119,ACC-1550,4742.07,2026-08-27 08:18:06.161838,False
TXN-ff1f532d,ACC-1654,ACC-1229,1782.24,2026-08-27 08:22:06.161838,False
TXN-645f37f0,ACC-1534,ACC-1053,4360.39,2026-08-27 08:26:06.161838,False
TXN-d7b351f4,ACC-1599,ACC-1925,4354.4,2026-08-27 08:30:06.161838,False
TXN-7f827817,ACC-1393,ACC-1245,4165.63,2026-08-27 08:34:06.161838,False
TXN-f47d375f,ACC-1520,ACC-1908,1648.8,2026-08-27 08:38:06.161838,False
TXN-eea62a54,ACC-1415,ACC-1393,100102.47,2026-08-27 08:42:06.161838,True
TXN-63795f94,ACC-1838,ACC-1594,196.57,2026-08-27 08:46:06.161838,False
TXN-6f335d03,ACC-1788,ACC-1371,2990.08,2026-08-27 08:50:06.161838,False
TXN-71f3481c,ACC-1752,ACC-1052,2714.68,2026-08-27 08:54:06.161838,False
TXN-d91bb9b0,ACC-1769,ACC-1337,1835.77,2026-08-27 08:58:06.161838,False
TXN-5a6342e6,ACC-1360,ACC-1204,365.13,2026-08-27 09:02:06.161838,False
TXN-39769348,ACC-1030,ACC-1701,1993.18,2026-08-27 09:06:06.161838,False
TXN-451ae04e,ACC-1472,ACC-1786,347.8,2026-08-27 09:10:06.161838,False
TXN-68f48d97,ACC-1966,ACC-1175,3935.01,2026-08-27 09:14:06.161838,False
TXN-63db77f3,ACC-1551,ACC-1154,3307.66,2026-08-27 09:18:06.161838,False
TXN-e8dda9c1,ACC-1668,ACC-1245,4271.29,2026-08-27 09:22:06.161838,False
TXN-4a472d18,ACC-1568,ACC-1937,104279.53,2026-08-27 09:26:06.161838,True
TXN-5af2cb32,ACC-1502,ACC-1848,2120.83,2026-08-27 09:30:06.161838,False
TXN-359285b1,ACC-1506,ACC-1616,102703.43,2026-08-27 09:34:06.161838,True
TXN-580054b3,ACC-1861,ACC-1020,1803.2,2026-08-27 09:38:06.161838,False
TXN-56c796fb,ACC-1849,ACC-1657,818.85,2026-08-27 09:42:06.161838,False
TXN-a43d08ca,ACC-1460,ACC-1695,722.22,2026-08-27 09:46:06.161838,False
TXN-49f05222,ACC-1199,ACC-1350,792.06,2026-08-27 09:50:06.161838,False
TXN-2ecad48a,ACC-1206,ACC-1807,2856.36,2026-08-27 09:54:06.161838,False
TXN-29767fef,ACC-1737,ACC-1913,297.19,2026-08-27 09:58:06.161838,False
TXN-81432b81,ACC-1330,ACC-1653,1199.12,2026-08-27 10:02:06.161838,False
TXN-6773bbfc,ACC-1240,ACC-1571,701.55,2026-08-27 10:06:06.161838,False
TXN-251932f9,ACC-1298,ACC-1374,2561.1,2026-08-27 10:10:06.161838,False
TXN-54b4ef97,ACC-1521,ACC-1583,4070.12,2026-08-27 10:14:06.161838,False
TXN-97a2031d,ACC-1720,ACC-1511,1379.52,2026-08-27 10:18:06.161838,False
TXN-74fa98b1,ACC-1998,ACC-1266,1711.1,2026-08-27 10:22:06.161838,False
TXN-ab874635,ACC-1598,ACC-1033,2798.53,2026-08-27 10:26:06.161838,False
TXN-e4dde83d,ACC-1436,ACC-1943,3229.06,2026-08-27 10:30:06.161838,False
TXN-57edaa95,ACC-1468,ACC-1472,1871.23,2026-08-27 10:34:06.161838,False
TXN-501833c8,ACC-1432,ACC-1723,518.84,2026-08-27 10:38:06.161838,False
TXN-e07b6ac9,ACC-1997,ACC-1234,4621.17,2026-08-27 10:42:06.161838,False
TXN-4be19ef3,ACC-1549,ACC-1579,2556.29,2026-08-27 10:46:06.161838,False
TXN-73cc324e,ACC-1199,ACC-1315,1629.04,2026-08-27 10:50:06.161838,False
TXN-090dba5e,ACC-1722,ACC-1405,3242.33,2026-08-27 10:54:06.161838,False
TXN-a90e9dde,ACC-1180,ACC-1724,4196.21,2026-08-27 10:58:06.161838,False
TXN-9d120db8,ACC-1121,ACC-1148,4930.43,2026-08-27 11:02:06.161838,False
TXN-5434babc,ACC-1415,ACC-1883,2652.69,2026-08-27 11:06:06.161838,False
TXN-cfa8d405,ACC-1129,ACC-1252,3219.42,2026-08-27 11:10:06.161838,False
TXN-50ea66c0,ACC-1488,ACC-1172,1548.91,2026-08-27 11:14:06.161838,False
TXN-051c65b1,ACC-1368,ACC-1763,3639.48,2026-08-27 11:18:06.161838,False
TXN-6b932e5a,ACC-1607,ACC-1297,1349.48,2026-08-27 11:22:06.161838,False
TXN-06d7478e,ACC-1369,ACC-1958,4000.63,2026-08-27 11:26:06.161838,False
TXN-6def3339,ACC-1025,ACC-1623,1888.57,2026-08-27 11:30:06.161838,False
TXN-04a2ad7c,ACC-1092,ACC-1938,2193.08,2026-08-27 11:34:06.161838,False
TXN-b5baaa8e,ACC-1897,ACC-1563,3031.75,2026-08-27 11:38:06.161838,False
TXN-56afbfc5,ACC-1685,ACC-1663,1101.48,2026-08-27 11:42:06.161838,False
TXN-5023550f,ACC-1638,ACC-1171,4396.55,2026-08-27 11:46:06.161838,False
TXN-eaa9da37,ACC-1810,ACC-1593,2928.68,2026-08-27 11:50:06.161838,False
TXN-efaca853,ACC-1249,ACC-1712,508.45,2026-08-27 11:54:06.161838,False
TXN-582aa1b6,ACC-1718,ACC-1212,4598.09,2026-08-27 11:58:06.161838,False
TXN-a2b2ad25,ACC-1426,ACC-1681,4352.98,2026-08-27 12:02:06.161838,False
TXN-2947a34e,ACC-1021,ACC-1649,2628.91,2026-08-27 12:06:06.161838,False
TXN-4828d258,ACC-1856,ACC-1148,4185.74,2026-08-27 12:10:06.161838,False
TXN-a18d08d9,ACC-1991,ACC-1290,567.51,2026-08-27 12:14:06.161838,False
TXN-8459ebca,ACC-1620,ACC-1900,3477.86,2026-08-27 12:18:06.161838,False
TXN-747c8d1d,ACC-1909,ACC-1810,1271.15,2026-08-27 12:22:06.161838,False
TXN-b7439d9c,ACC-1844,ACC-1949,975.28,2026-08-27 12:26:06.161838,False
TXN-16bb1fcd,ACC-1481,ACC-1129,2548.07,2026-08-27 12:30:06.161838,False
TXN-32134921,ACC-1762,ACC-1833,3781.57,2026-08-27 12:34:06.161838,False
TXN-1bd2e1c5,ACC-1683,ACC-1927,3996.77,2026-08-27 12:38:06.161838,False
TXN-f1e50868,ACC-1907,ACC-1804,1755.78,2026-08-27 12:42:06.161838,False
TXN-da04da2d,ACC-1404,ACC-1654,1951.71,2026-08-27 12:46:06.161838,False
TXN-93dea0bf,ACC-1370,ACC-1067,260.64,2026-08-27 12:50:06.161838,False
TXN-ca0e7d81,ACC-1079,ACC-1351,4854.88,2026-08-27 12:54:06.161838,False
TXN-0b4981ed,ACC-1120,ACC-1787,150958.33,2026-08-27 12:58:06.161838,True
TXN-bbe15927,ACC-1070,ACC-1395,3353.68,2026-08-27 13:02:06.161838,False
TXN-70bc9019,ACC-1218,ACC-1069,688.55,2026-08-27 13:06:06.161838,False
TXN-de2e1eba,ACC-1632,ACC-1912,3674.26,2026-08-27 13:10:06.161838,False
TXN-e122bdb9,ACC-1596,ACC-1642,3931.62,2026-08-27 13:14:06.161838,False
TXN-4774c41e,ACC-1771,ACC-1307,580.47,2026-08-27 13:18:06.161838,False
TXN-259ab0f0,ACC-1435,ACC-1851,134.06,2026-08-27 13:22:06.161838,False
TXN-b478b6b1,ACC-1282,ACC-1822,842.23,2026-08-27 13:26:06.161838,False
TXN-3b0654ba,ACC-1631,ACC-1310,58195.88,2026-08-27 13:30:06.161838,True
TXN-6959840c,ACC-1284,ACC-1507,4382.29,2026-08-27 13:34:06.161838,False
TXN-7c5d416b,ACC-1456,ACC-1792,3929.22,2026-08-27 13:38:06.161838,False
TXN-911d4c90,ACC-1487,ACC-1072,414.93,2026-08-27 13:42:06.161838,False
TXN-2bef6240,ACC-1515,ACC-1025,1301.79,2026-08-27 13:46:06.161838,False
TXN-1698f326,ACC-1250,ACC-1455,2111.77,2026-08-27 13:50:06.161838,False
TXN-5910f6ff,ACC-1719,ACC-1789,3554.59,2026-08-27 13:54:06.161838,False
TXN-4e578809,ACC-1259,ACC-1440,1412.06,2026-08-27 13:58:06.161838,False
TXN-e5c418da,ACC-1998,ACC-1461,3747.11,2026-08-27 14:02:06.161838,False
TXN-581278f2,ACC-1232,ACC-1427,3749.36,2026-08-27 14:06:06.161838,False
TXN-8f8728ee,ACC-1674,ACC-1012,4328.55,2026-08-27 14:10:06.161838,False
TXN-831b17f8,ACC-1389,ACC-1282,163.31,2026-08-27 14:14:06.161838,False
TXN-b8e1346f,ACC-1665,ACC-1228,1854.78,2026-08-27 14:18:06.161838,False
TXN-707af103,ACC-1187,ACC-1844,4887.59,2026-08-27 14:22:06.161838,False
TXN-ee1fdc30,ACC-1227,ACC-1943,1622.67,2026-08-27 14:26:06.161838,False
TXN-70cb244f,ACC-1051,ACC-1176,4272.08,2026-08-27 14:30:06.161838,False
TXN-6535eeb7,ACC-1522,ACC-1232,3649.88,2026-08-27 14:34:06.161838,False
TXN-0e18ba7c,ACC-1364,ACC-1117,4605.42,2026-08-27 14:38:06.161838,False
TXN-0839c5de,ACC-1767,ACC-1594,3471.26,2026-08-27 14:42:06.161838,False
TXN-7d764e6c,ACC-1053,ACC-1241,829.49,2026-08-27 14:46:06.161838,False
TXN-b5230d0f,ACC-1460,ACC-1022,4214.41,2026-08-27 14:50:06.161838,False
TXN-ebe233cf,ACC-1932,ACC-1093,1371.08,2026-08-27 14:54:06.161838,False
TXN-1657da15,ACC-1766,ACC-1587,1255.04,2026-08-27 14:58:06.161838,False
TXN-77eb1adb,ACC-1203,ACC-1906,3785.97,2026-08-27 15:02:06.161838,False
TXN-7531fb3f,ACC-1115,ACC-1433,2929.77,2026-08-27 15:06:06.161838,False
TXN-df8502cf,ACC-1549,ACC-1418,2068.35,2026-08-27 15:10:06.161838,False
TXN-f8f7985f,ACC-1274,ACC-1499,3018.93,2026-08-27 15:14:06.161838,False
TXN-84648e08,ACC-1401,ACC-1373,3000.87,2026-08-27 15:18:06.161838,False
TXN-b630b8c6,ACC-1571,ACC-1828,1488.56,2026-08-27 15:22:06.161838,False
TXN-f3fbbea1,ACC-1967,ACC-1218,4878.16,2026-08-27 15:26:06.161838,False
TXN-15772367,ACC-1835,ACC-1733,4190.15,2026-08-27 15:30:06.161838,False
TXN-c5e4a64f,ACC-1305,ACC-1244,837.69,2026-08-27 15:34:06.161838,False
TXN-14881c13,ACC-1759,ACC-1139,1793.58,2026-08-27 15:38:06.161838,False
TXN-a10e7ae0,ACC-1053,ACC-1454,2629.43,2026-08-27 15:42:06.161838,False
TXN-0855103a,ACC-1923,ACC-1700,1576.45,2026-08-27 15:46:06.161838,False
TXN-ff00c9eb,ACC-1628,ACC-1420,4233.55,2026-08-27 15:50:06.161838,False
TXN-95993344,ACC-1545,ACC-1184,3485.79,2026-08-27 15:54:06.161838,False
TXN-7469f9a4,ACC-1949,ACC-1993,165.3,2026-08-27 15:58:06.161838,False
TXN-d5a0e488,ACC-1569,ACC-1710,2870.36,2026-08-27 16:02:06.161838,False
TXN-318c6ebb,ACC-1541,ACC-1379,4140.24,2026-08-27 16:06:06.161838,False
TXN-9c219e6b,ACC-1206,ACC-1441,134687.81,2026-08-27 16:10:06.161838,True
TXN-ad2bd703,ACC-1345,ACC-1157,1306.31,2026-08-27 16:14:06.161838,False
TXN-2b0466f5,ACC-1047,ACC-1054,2650.97,2026-08-27 16:18:06.161838,False
TXN-6ae73dab,ACC-1917,ACC-1887,4300.02,2026-08-27 16:22:06.161838,False
TXN-64140729,ACC-1987,ACC-1708,2176.24,2026-08-27 16:26:06.161838,False
TXN-70f82693,ACC-1130,ACC-1407,1604.63,2026-08-27 16:30:06.161838,False
TXN-417da191,ACC-1900,ACC-1626,2724.28,2026-08-27 16:34:06.161838,False
TXN-d65419f6,ACC-1570,ACC-1892,1358.03,2026-08-27 16:38:06.161838,False
TXN-aa2d1878,ACC-1506,ACC-1315,3031.19,2026-08-27 16:42:06.161838,False
TXN-71fc2cd6,ACC-1469,ACC-1566,1133.06,2026-08-27 16:46:06.161838,False
TXN-fff8ee45,ACC-1279,ACC-1459,335.73,2026-08-27 16:50:06.161838,False
TXN-1dc8068e,ACC-1944,ACC-1135,4285.17,2026-08-27 16:54:06.161838,False
TXN-9c80156b,ACC-1341,ACC-1397,4930.58,2026-08-27 16:58:06.161838,False
TXN-baf15dd0,ACC-1713,ACC-1089,2236.01,2026-08-27 17:02:06.161838,False
TXN-f9721a57,ACC-1188,ACC-1997,1239.98,2026-08-27 17:06:06.161838,False
TXN-0eaab859,ACC-1644,ACC-1596,133339.69,2026-08-27 17:10:06.161838,True
TXN-98441a6c,ACC-1188,ACC-1430,2231.83,2026-08-27 17:14:06.161838,False
TXN-5b18b59b,ACC-1083,ACC-1045,215.99,2026-08-27 17:18:06.161838,False
TXN-d74bbf1a,ACC-1244,ACC-1634,127945.25,2026-08-27 17:22:06.161838,True
TXN-3b7a3f5b,ACC-1335,ACC-1460,4631.03,2026-08-27 17:26:06.161838,False
TXN-3983c243,ACC-1279,ACC-1233,159554.33,2026-08-27 17:30:06.161838,True
TXN-725658a5,ACC-1583,ACC-1165,3531.62,2026-08-27 17:34:06.161838,False
TXN-4c25248a,ACC-1227,ACC-1917,338.69,2026-08-27 17:38:06.161838,False
TXN-af3bc6fc,ACC-1175,ACC-1871,682.19,2026-08-27 17:42:06.161838,False
TXN-83a25143,ACC-1767,ACC-1841,307.56,2026-08-27 17:46:06.161838,False
TXN-0ffe882b,ACC-1344,ACC-1824,3693.3,2026-08-27 17:50:06.161838,False
TXN-b16feb35,ACC-1767,ACC-1398,4969.18,2026-08-27 17:54:06.161838,False
TXN-9f3cc919,ACC-1297,ACC-1680,139811.78,2026-08-27 17:58:06.161838,True
TXN-41d85678,ACC-1833,ACC-1473,2520.4,2026-08-27 18:02:06.161838,False
TXN-9259520d,ACC-1079,ACC-1247,137.06,2026-08-27 18:06:06.161838,False
TXN-88736bea,ACC-1462,ACC-1161,2053.55,2026-08-27 18:10:06.161838,False
TXN-75f21aa9,ACC-1033,ACC-1260,604.42,2026-08-27 18:14:06.161838,False
TXN-ecd537b3,ACC-1903,ACC-1212,3554.64,2026-08-27 18:18:06.161838,False
TXN-0f34d979,ACC-1279,ACC-1090,4359.85,2026-08-27 18:22:06.161838,False
TXN-e77fc584,ACC-1268,ACC-1511,1960.22,2026-08-27 18:26:06.161838,False
TXN-a792c515,ACC-1781,ACC-1929,3435.11,2026-08-27 18:30:06.161838,False
TXN-35d19dc3,ACC-1182,ACC-1488,570.66,2026-08-27 18:34:06.161838,False
TXN-6d31ac78,ACC-1922,ACC-1206,395.55,2026-08-27 18:38:06.161838,False
TXN-3b18ccaf,ACC-1666,ACC-1978,2340.76,2026-08-27 18:42:06.161838,False
TXN-cebe6bae,ACC-1040,ACC-1536,4647.7,2026-08-27 18:46:06.161838,False
TXN-1fe261f4,ACC-1286,ACC-1884,4139.33,2026-08-27 18:50:06.161838,False
TXN-7c0648a8,ACC-1174,ACC-1797,3991.07,2026-08-27 18:54:06.161838,False
TXN-cb09e025,ACC-1710,ACC-1276,1285.68,2026-08-27 18:58:06.161838,False
TXN-19aa4478,ACC-1607,ACC-1085,3328.29,2026-08-27 19:02:06.161838,False
TXN-efe74320,ACC-1553,ACC-1530,1682.81,2026-08-27 19:06:06.161838,False
TXN-6a98b1fa,ACC-1711,ACC-1883,1642.64,2026-08-27 19:10:06.161838,False
TXN-12d44c41,ACC-1191,ACC-1487,4632.37,2026-08-27 19:14:06.161838,False
TXN-68755fa7,ACC-1575,ACC-1066,1726.4,2026-08-27 19:18:06.161838,False
TXN-f05ca6aa,ACC-1420,ACC-1223,3636.42,2026-08-27 19:22:06.161838,False
TXN-5cc316b0,ACC-1407,ACC-1747,4627.69,2026-08-27 19:26:06.161838,False
TXN-101377b8,ACC-1130,ACC-1682,694.11,2026-08-27 19:30:06.161838,False
TXN-6dfeb5de,ACC-1853,ACC-1566,584.13,2026-08-27 19:34:06.161838,False
TXN-425706d8,ACC-1695,ACC-1992,4646.82,2026-08-27 19:38:06.161838,False
TXN-d63ae0f4,ACC-1185,ACC-1130,4013.73,2026-08-27 19:42:06.161838,False
TXN-7e360381,ACC-1212,ACC-1009,2150.63,2026-08-27 19:46:06.161838,False
TXN-5c4db59d,ACC-1772,ACC-1008,2443.55,2026-08-27 19:50:06.161838,False
TXN-63b73e16,ACC-1851,ACC-1574,3507.76,2026-08-27 19:54:06.161838,False
TXN-9a749726,ACC-1735,ACC-1767,175844.36,2026-08-27 19:58:06.161838,True
TXN-d58d1d57,ACC-1939,ACC-1996,2224.12,2026-08-27 20:02:06.161838,False
TXN-4bbc8133,ACC-1249,ACC-1951,134227.94,2026-08-27 20:06:06.161838,True
TXN-b00f3b41,ACC-1062,ACC-1978,2702.94,2026-08-27 20:10:06.161838,False
TXN-a7a7235a,ACC-1926,ACC-1421,2133.39,2026-08-27 20:14:06.161838,False
TXN-8468f15f,ACC-1669,ACC-1106,2884.71,2026-08-27 20:18:06.161838,False
TXN-21d9f2df,ACC-1165,ACC-1455,4010.99,2026-08-27 20:22:06.161838,False
TXN-f7693a08,ACC-1890,ACC-1444,1768.62,2026-08-27 20:26:06.161838,False
TXN-969e2705,ACC-1228,ACC-1954,621.68,2026-08-27 20:30:06.161838,False
TXN-53c62a5f,ACC-1415,ACC-1807,2552.21,2026-08-27 20:34:06.161838,False
TXN-19837058,ACC-1358,ACC-1682,291.43,2026-08-27 20:38:06.161838,False
TXN-df5526ff,ACC-1334,ACC-1228,3536.65,2026-08-27 20:42:06.161838,False
TXN-45a47d3a,ACC-1199,ACC-1598,130743.8,2026-08-27 20:46:06.161838,True
TXN-f3fb444d,ACC-1186,ACC-1955,1237.67,2026-08-27 20:50:06.161838,False
TXN-3a4199fc,ACC-1144,ACC-1316,564.68,2026-08-27 20:54:06.161838,False
TXN-74df1f9c,ACC-1985,ACC-1881,3056.9,2026-08-27 20:58:06.161838,False
TXN-ee142738,ACC-1040,ACC-1961,4605.04,2026-08-27 21:02:06.161838,False
TXN-36abab79,ACC-1025,ACC-1645,691.41,2026-08-27 21:06:06.161838,False
TXN-19d8bde7,ACC-1593,ACC-1443,1163.98,2026-08-27 21:10:06.161838,False
TXN-2e5f9e6b,ACC-1839,ACC-1595,3219.37,2026-08-27 21:14:06.161838,False
TXN-2e0246d7,ACC-1562,ACC-1189,4340.65,2026-08-27 21:18:06.161838,False
TXN-ede371e5,ACC-1490,ACC-1048,3490.64,2026-08-27 21:22:06.161838,False
TXN-10f4070a,ACC-1427,ACC-1472,4212.92,2026-08-27 21:26:06.161838,False
TXN-e2e9d085,ACC-1936,ACC-1442,774.45,2026-08-27 21:30:06.161838,False
TXN-da993fe0,ACC-1385,ACC-1138,2249.4,2026-08-27 21:34:06.161838,False
TXN-d02b9ade,ACC-1579,ACC-1334,3534.88,2026-08-27 21:38:06.161838,False
TXN-d57df88e,ACC-1837,ACC-1457,3750.27,2026-08-27 21:42:06.161838,False
TXN-11546ab0,ACC-1802,ACC-1387,3470.56,2026-08-27 21:46:06.161838,False
TXN-d008ce34,ACC-1805,ACC-1193,149.62,2026-08-27 21:50:06.161838,False
TXN-65d7bad2,ACC-1524,ACC-1733,3077.5,2026-08-27 21:54:06.161838,False
TXN-bc121bfc,ACC-1748,ACC-1884,445.02,2026-08-27 21:58:06.161838,False
TXN-320b3a05,ACC-1206,ACC-1813,1603.48,2026-08-27 22:02:06.161838,False
TXN-6bcce538,ACC-1419,ACC-1710,1208.46,2026-08-27 22:06:06.161838,False
TXN-706b9f02,ACC-1825,ACC-1959,3334.33,2026-08-27 22:10:06.161838,False
TXN-1385a6a7,ACC-1424,ACC-1679,3268.41,2026-08-27 22:14:06.161838,False
TXN-623ff72d,ACC-1497,ACC-1771,2833.93,2026-08-27 22:18:06.161838,False
TXN-62a08381,ACC-1461,ACC-1513,3853.07,2026-08-27 22:22:06.161838,False
TXN-430aaf74,ACC-1756,ACC-1731,3804.76,2026-08-27 22:26:06.161838,False
TXN-11bc4ed3,ACC-1657,ACC-1763,463.41,2026-08-27 22:30:06.161838,False
TXN-611f4137,ACC-1902,ACC-1529,1299.42,2026-08-27 22:34:06.161838,False
