tx_id,sender_id,receiver_id,amount,transfer_timestamp,withdrawal_timestamp,withdrawal_atm_id
TXN-0008336,ACC_NORM_2412,ACC_NORM_0599,21127.84,2026-08-24T19:08:32,,
TXN-0008337,ACC_NORM_0813,ACC_NORM_0528,7128.49,2026-08-24T19:17:11,,
TXN-0008338,ACC_VIC_0514,ACC_MULE_0058,165886.16,2026-08-24T19:25:49,2026-08-24T19:57:57,ATM_UBI_088
TXN-0008339,ACC_NORM_2074,ACC_NORM_2273,7750.93,2026-08-24T19:34:27,,
TXN-0008340,ACC_VIC_0522,ACC_MULE_0515,172296.52,2026-08-24T19:43:06,2026-08-24T20:10:29,ATM_ICICI_087
TXN-0008341,ACC_MULE_0155,ACC_MULE_0518,204673.22,2026-08-24T19:51:44,2026-08-24T20:11:55,ATM_HDFC_175
TXN-0008342,ACC_VIC_0363,ACC_MULE_0222,100701.96,2026-08-24T20:00:23,2026-08-24T20:44:11,ATM_BOB_094
TXN-0008343,ACC_VIC_1369,ACC_MULE_0101,71656.98,2026-08-24T20:09:01,2026-08-24T20:46:51,ATM_BOB_155
TXN-0008344,ACC_NORM_0669,ACC_NORM_1286,12691.11,2026-08-24T20:17:39,,
TXN-0008345,ACC_NORM_0059,ACC_NORM_2534,2898.45,2026-08-24T20:26:18,,
TXN-0008346,ACC_NORM_0498,ACC_NORM_2278,22799.29,2026-08-24T20:34:56,,
TXN-0008347,ACC_VIC_0849,ACC_MULE_0255,110741.71,2026-08-24T20:43:35,2026-08-24T20:58:33,ATM_HDFC_082
TXN-0008348,ACC_MULE_0194,ACC_MULE_0454,248235.31,2026-08-24T20:52:13,2026-08-24T21:13:33,ATM_HDFC_130
TXN-0008349,ACC_VIC_0624,ACC_MULE_0118,147414.89,2026-08-24T21:00:51,2026-08-24T21:36:39,ATM_BOB_146
TXN-0008350,ACC_NORM_1402,ACC_NORM_1376,17170.53,2026-08-24T21:09:30,,
TXN-0008351,ACC_NORM_2309,ACC_NORM_0174,12171.56,2026-08-24T21:18:08,,
TXN-0008352,ACC_NORM_0349,ACC_NORM_1537,4761.8,2026-08-24T21:26:47,,
TXN-0008353,ACC_NORM_0610,ACC_NORM_1216,520.15,2026-08-24T21:35:25,,
TXN-0008354,ACC_NORM_0673,ACC_NORM_1059,16016.51,2026-08-24T21:44:03,,
TXN-0008355,ACC_NORM_1823,ACC_NORM_0011,24771.5,2026-08-24T21:52:42,,
TXN-0008356,ACC_NORM_0985,ACC_NORM_1088,14151.43,2026-08-24T22:01:20,,
TXN-0008357,ACC_NORM_2583,ACC_NORM_0476,2746.9,2026-08-24T22:09:59,,
TXN-0008358,ACC_NORM_0964,ACC_NORM_1888,12384.77,2026-08-24T22:18:37,,
TXN-0008359,ACC_NORM_2330,ACC_NORM_1773,12900.06,2026-08-24T22:27:15,,
TXN-0008360,ACC_MULE_0376,ACC_MULE_0339,66164.02,2026-08-24T22:35:54,2026-08-24T23:07:12,ATM_AXIS_101
TXN-0008361,ACC_NORM_2382,ACC_NORM_0123,22836.45,2026-08-24T22:44:32,,
TXN-0008362,ACC_NORM_0270,ACC_NORM_1238,24594.95,2026-08-24T22:53:11,,
TXN-0008363,ACC_NORM_1171,ACC_NORM_1977,19965.13,2026-08-24T23:01:49,,
TXN-0008364,ACC_NORM_1244,ACC_NORM_2116,11993.65,2026-08-24T23:10:27,,
TXN-0008365,ACC_NORM_2774,ACC_NORM_1557,5280.24,2026-08-24T23:19:06,,
TXN-0008366,ACC_NORM_2082,ACC_NORM_0375,2556.08,2026-08-24T23:27:44,,
TXN-0008367,ACC_NORM_0047,ACC_NORM_2159,22634.36,2026-08-24T23:36:23,,
TXN-0008368,ACC_NORM_0427,ACC_NORM_1959,22024.68,2026-08-24T23:45:01,,
TXN-0008369,ACC_VIC_0642,ACC_MULE_0189,182773.28,2026-08-24T23:53:39,2026-08-25T00:18:19,ATM_KOTAK_115
TXN-0008370,ACC_NORM_2655,ACC_NORM_0593,766.56,2026-08-25T00:02:18,,
TXN-0008371,ACC_NORM_1049,ACC_NORM_1882,4218.57,2026-08-25T00:10:56,,
TXN-0008372,ACC_MULE_0056,ACC_MULE_0181,236940.14,2026-08-25T00:19:35,2026-08-25T00:48:47,ATM_PNB_062
TXN-0008373,ACC_VIC_1425,ACC_MULE_0223,125762.01,2026-08-25T00:28:13,2026-08-25T00:55:00,ATM_HDFC_170
TXN-0008374,ACC_NORM_2494,ACC_NORM_1202,9204.8,2026-08-25T00:36:51,,
TXN-0008375,ACC_VIC_0813,ACC_MULE_0444,149392.29,2026-08-25T00:45:30,,
TXN-0008376,ACC_MULE_0332,ACC_MULE_0372,109325.46,2026-08-25T00:54:08,,
TXN-0008377,ACC_NORM_0892,ACC_NORM_2374,17548.12,2026-08-25T01:02:47,,
TXN-0008378,ACC_NORM_0918,ACC_NORM_0341,5144.97,2026-08-25T01:11:25,,
TXN-0008379,ACC_VIC_0133,ACC_MULE_0088,66750.34,2026-08-25T01:20:03,2026-08-25T01:39:29,ATM_HDFC_130
TXN-0008380,ACC_NORM_0784,ACC_NORM_1258,19464.51,2026-08-25T01:28:42,,
TXN-0008381,ACC_VIC_0626,ACC_MULE_0380,80923.53,2026-08-25T01:37:20,2026-08-25T02:02:40,ATM_HDFC_007
TXN-0008382,ACC_NORM_0134,ACC_NORM_1787,10729.96,2026-08-25T01:45:59,,
TXN-0008383,ACC_MULE_0422,ACC_MULE_0316,143731.07,2026-08-25T01:54:37,2026-08-25T03:04:49,ATM_ICICI_087
TXN-0008384,ACC_VIC_0393,ACC_MULE_0131,182905.38,2026-08-25T02:03:15,2026-08-25T02:49:08,ATM_ICICI_019
TXN-0008385,ACC_NORM_0120,ACC_NORM_2527,20840.16,2026-08-25T02:11:54,,
TXN-0008386,ACC_NORM_0687,ACC_NORM_2826,19304.22,2026-08-25T02:20:32,,
TXN-0008387,ACC_VIC_1263,ACC_MULE_0349,231067.53,2026-08-25T02:29:11,,
TXN-0008388,ACC_NORM_0141,ACC_NORM_2546,12116.8,2026-08-25T02:37:49,,
TXN-0008389,ACC_NORM_2652,ACC_NORM_2764,22046.12,2026-08-25T02:46:27,,
TXN-0008390,ACC_NORM_2856,ACC_NORM_1456,15932.43,2026-08-25T02:55:06,,
TXN-0008391,ACC_NORM_1087,ACC_NORM_1644,23327.73,2026-08-25T03:03:44,,
TXN-0008392,ACC_NORM_0163,ACC_NORM_2252,10829.58,2026-08-25T03:12:23,,
TXN-0008393,ACC_VIC_0841,ACC_MULE_0164,117634.49,2026-08-25T03:21:01,,
TXN-0008394,ACC_NORM_0616,ACC_NORM_2038,3761.35,2026-08-25T03:29:39,,
TXN-0008395,ACC_NORM_2329,ACC_NORM_0505,3005.72,2026-08-25T03:38:18,,
TXN-0008396,ACC_NORM_2853,ACC_NORM_0696,8943.07,2026-08-25T03:46:56,,
TXN-0008397,ACC_VIC_1117,ACC_MULE_0211,224933.67,2026-08-25T03:55:35,2026-08-25T04:23:38,ATM_PNB_062
TXN-0008398,ACC_VIC_1147,ACC_MULE_0411,83204.29,2026-08-25T04:04:13,2026-08-25T04:23:58,ATM_KOTAK_178
TXN-0008399,ACC_NORM_1868,ACC_NORM_0905,16453.38,2026-08-25T04:12:51,,
TXN-0008400,ACC_NORM_2330,ACC_NORM_2917,3873.83,2026-08-25T04:21:30,,
TXN-0008401,ACC_MULE_0186,ACC_MULE_0409,115643.49,2026-08-25T04:30:08,2026-08-25T05:02:23,ATM_HDFC_015
TXN-0008402,ACC_NORM_2997,ACC_NORM_0674,11630.46,2026-08-25T04:38:47,,
TXN-0008403,ACC_MULE_0445,ACC_MULE_0077,102980.6,2026-08-25T04:47:25,2026-08-25T05:24:02,ATM_KOTAK_178
TXN-0008404,ACC_NORM_0856,ACC_NORM_0826,7838.43,2026-08-25T04:56:03,,
TXN-0008405,ACC_VIC_1211,ACC_MULE_0419,131951.92,2026-08-25T05:04:42,2026-08-25T05:35:48,ATM_SBI_041
TXN-0008406,ACC_VIC_0100,ACC_MULE_0370,87624.91,2026-08-25T05:13:20,2026-08-25T06:08:21,ATM_BOB_146
TXN-0008407,ACC_MULE_0446,ACC_MULE_0345,232606.0,2026-08-25T05:21:59,,
TXN-0008408,ACC_MULE_0281,ACC_MULE_0317,243138.01,2026-08-25T05:30:37,2026-08-25T05:38:37,ATM_AXIS_101
TXN-0008409,ACC_NORM_0089,ACC_NORM_1080,12848.04,2026-08-25T05:39:15,,
TXN-0008410,ACC_NORM_1489,ACC_NORM_0639,7904.79,2026-08-25T05:47:54,,
TXN-0008411,ACC_VIC_0479,ACC_MULE_0042,163056.48,2026-08-25T05:56:32,2026-08-25T06:38:17,ATM_PNB_062
TXN-0008412,ACC_NORM_2629,ACC_NORM_1630,20929.1,2026-08-25T06:05:11,,
TXN-0008413,ACC_MULE_0340,ACC_MULE_0205,55838.98,2026-08-25T06:13:49,,
TXN-0008414,ACC_NORM_0291,ACC_NORM_1817,7399.24,2026-08-25T06:22:27,,
TXN-0008415,ACC_VIC_0909,ACC_MULE_0275,218258.16,2026-08-25T06:31:06,2026-08-25T07:11:36,ATM_BOB_034
TXN-0008416,ACC_MULE_0390,ACC_MULE_0165,109147.05,2026-08-25T06:39:44,,
TXN-0008417,ACC_NORM_2225,ACC_NORM_1835,11989.0,2026-08-25T06:48:23,,
TXN-0008418,ACC_NORM_1603,ACC_NORM_1122,9688.96,2026-08-25T06:57:01,,
TXN-0008419,ACC_MULE_0160,ACC_MULE_0337,163655.18,2026-08-25T07:05:39,2026-08-25T07:41:05,ATM_SBI_110
TXN-0008420,ACC_NORM_0455,ACC_NORM_1980,13619.74,2026-08-25T07:14:18,,
TXN-0008421,ACC_NORM_1713,ACC_NORM_1641,2496.0,2026-08-25T07:22:56,,
TXN-0008422,ACC_NORM_2534,ACC_NORM_1538,4980.07,2026-08-25T07:31:35,,
TXN-0008423,ACC_NORM_1051,ACC_NORM_0111,13024.89,2026-08-25T07:40:13,,
TXN-0008424,ACC_NORM_0315,ACC_NORM_1816,24631.85,2026-08-25T07:48:51,,
TXN-0008425,ACC_NORM_0310,ACC_NORM_1138,10476.12,2026-08-25T07:57:30,,
TXN-0008426,ACC_VIC_0854,ACC_MULE_0162,160888.33,2026-08-25T08:06:08,2026-08-25T08:45:31,ATM_ICICI_004
TXN-0008427,ACC_VIC_1421,ACC_MULE_0271,238221.09,2026-08-25T08:14:47,,
TXN-0008428,ACC_NORM_0128,ACC_NORM_0601,3771.32,2026-08-25T08:23:25,,
TXN-0008429,ACC_NORM_1375,ACC_NORM_0775,11106.03,2026-08-25T08:32:03,,
TXN-0008430,ACC_VIC_1335,ACC_MULE_0314,170845.78,2026-08-25T08:40:42,2026-08-25T09:03:51,ATM_PNB_174
TXN-0008431,ACC_NORM_2406,ACC_NORM_0385,13416.57,2026-08-25T08:49:20,,
TXN-0008432,ACC_NORM_2207,ACC_NORM_2263,4657.03,2026-08-25T08:57:59,,
TXN-0008433,ACC_MULE_0584,ACC_MULE_0430,243964.1,2026-08-25T09:06:37,2026-08-25T09:27:05,ATM_HDFC_086
TXN-0008434,ACC_VIC_0300,ACC_MULE_0065,156758.28,2026-08-25T09:15:15,2026-08-25T09:37:17,ATM_UBI_016
TXN-0008435,ACC_NORM_0237,ACC_NORM_1999,22859.74,2026-08-25T09:23:54,,
TXN-0008436,ACC_NORM_2748,ACC_NORM_1885,21635.91,2026-08-25T09:32:32,,
TXN-0008437,ACC_NORM_0642,ACC_NORM_0938,10167.63,2026-08-25T09:41:11,,
TXN-0008438,ACC_NORM_1907,ACC_NORM_1493,7515.86,2026-08-25T09:49:49,,
TXN-0008439,ACC_NORM_1461,ACC_NORM_2473,9464.82,2026-08-25T09:58:27,,
TXN-0008440,ACC_MULE_0507,ACC_MULE_0028,108867.74,2026-08-25T10:07:06,,
TXN-0008441,ACC_NORM_2834,ACC_NORM_1354,2127.51,2026-08-25T10:15:44,,
TXN-0008442,ACC_NORM_1281,ACC_NORM_0696,8082.8,2026-08-25T10:24:23,,
TXN-0008443,ACC_VIC_0948,ACC_MULE_0599,121216.08,2026-08-25T10:33:01,2026-08-25T10:48:01,ATM_ICICI_112
TXN-0008444,ACC_MULE_0569,ACC_MULE_0039,57985.42,2026-08-25T10:41:39,,
TXN-0008445,ACC_NORM_1035,ACC_NORM_2391,17614.03,2026-08-25T10:50:18,,
TXN-0008446,ACC_MULE_0280,ACC_MULE_0530,143266.04,2026-08-25T10:58:56,,
TXN-0008447,ACC_NORM_2186,ACC_NORM_0064,18940.64,2026-08-25T11:07:35,,
TXN-0008448,ACC_NORM_0016,ACC_NORM_2805,3963.95,2026-08-25T11:16:13,,
TXN-0008449,ACC_NORM_1714,ACC_NORM_1221,17780.84,2026-08-25T11:24:51,,
TXN-0008450,ACC_NORM_1380,ACC_NORM_1639,19207.01,2026-08-25T11:33:30,,
TXN-0008451,ACC_NORM_0411,ACC_NORM_2223,22994.52,2026-08-25T11:42:08,,
TXN-0008452,ACC_NORM_1261,ACC_NORM_1251,9347.26,2026-08-25T11:50:47,,
TXN-0008453,ACC_NORM_0484,ACC_NORM_2316,23570.94,2026-08-25T11:59:25,,
TXN-0008454,ACC_NORM_1221,ACC_NORM_2515,6191.32,2026-08-25T12:08:03,,
TXN-0008455,ACC_NORM_2509,ACC_NORM_2030,5734.58,2026-08-25T12:16:42,,
TXN-0008456,ACC_NORM_2650,ACC_NORM_2116,4919.39,2026-08-25T12:25:20,,
TXN-0008457,ACC_NORM_0249,ACC_NORM_2429,18497.63,2026-08-25T12:33:59,,
TXN-0008458,ACC_NORM_0518,ACC_NORM_1692,16182.89,2026-08-25T12:42:37,,
TXN-0008459,ACC_NORM_1704,ACC_NORM_1438,13025.78,2026-08-25T12:51:15,,
TXN-0008460,ACC_VIC_0531,ACC_MULE_0487,120025.58,2026-08-25T12:59:54,2026-08-25T13:13:39,ATM_KOTAK_085
TXN-0008461,ACC_NORM_2072,ACC_NORM_2031,15343.64,2026-08-25T13:08:32,,
TXN-0008462,ACC_NORM_1167,ACC_NORM_1730,558.09,2026-08-25T13:17:11,,
TXN-0008463,ACC_NORM_1322,ACC_NORM_2965,19207.9,2026-08-25T13:25:49,,
TXN-0008464,ACC_NORM_2342,ACC_NORM_0831,7521.93,2026-08-25T13:34:27,,
TXN-0008465,ACC_NORM_0154,ACC_NORM_0721,17696.12,2026-08-25T13:43:06,,
TXN-0008466,ACC_NORM_0980,ACC_NORM_0340,11629.31,2026-08-25T13:51:44,,
TXN-0008467,ACC_VIC_0380,ACC_MULE_0030,90637.15,2026-08-25T14:00:23,,
TXN-0008468,ACC_VIC_1239,ACC_MULE_0344,198869.02,2026-08-25T14:09:01,2026-08-25T14:43:04,ATM_AXIS_061
TXN-0008469,ACC_NORM_2741,ACC_NORM_1788,20245.08,2026-08-25T14:17:39,,
TXN-0008470,ACC_VIC_1001,ACC_MULE_0355,130327.75,2026-08-25T14:26:18,2026-08-25T14:49:30,ATM_KOTAK_115
TXN-0008471,ACC_NORM_1086,ACC_NORM_2360,13087.47,2026-08-25T14:34:56,,
TXN-0008472,ACC_NORM_0361,ACC_NORM_1470,9502.18,2026-08-25T14:43:35,,
TXN-0008473,ACC_NORM_1291,ACC_NORM_0593,21614.26,2026-08-25T14:52:13,,
TXN-0008474,ACC_NORM_0603,ACC_NORM_0473,23925.6,2026-08-25T15:00:51,,
TXN-0008475,ACC_NORM_2833,ACC_NORM_2586,23974.2,2026-08-25T15:09:30,,
TXN-0008476,ACC_VIC_0911,ACC_MULE_0231,125247.05,2026-08-25T15:18:08,,
TXN-0008477,ACC_VIC_0959,ACC_MULE_0086,195091.24,2026-08-25T15:26:47,2026-08-25T16:06:48,ATM_SBI_031
TXN-0008478,ACC_NORM_2315,ACC_NORM_0736,14565.3,2026-08-25T15:35:25,,
TXN-0008479,ACC_NORM_1946,ACC_NORM_2516,11602.84,2026-08-25T15:44:03,,
TXN-0008480,ACC_NORM_0161,ACC_NORM_1287,14806.55,2026-08-25T15:52:42,,
TXN-0008481,ACC_VIC_1067,ACC_MULE_0334,194767.17,2026-08-25T16:01:20,2026-08-25T16:16:11,ATM_ICICI_087
TXN-0008482,ACC_VIC_0789,ACC_MULE_0165,132054.85,2026-08-25T16:09:59,2026-08-25T16:27:09,ATM_UBI_030
TXN-0008483,ACC_NORM_2223,ACC_NORM_0784,17367.15,2026-08-25T16:18:37,,
TXN-0008484,ACC_VIC_0580,ACC_MULE_0072,62100.44,2026-08-25T16:27:15,2026-08-25T16:55:45,ATM_KOTAK_178
TXN-0008485,ACC_NORM_0836,ACC_NORM_2827,1769.77,2026-08-25T16:35:54,,
TXN-0008486,ACC_MULE_0544,ACC_MULE_0596,185869.27,2026-08-25T16:44:32,2026-08-25T17:03:55,ATM_ICICI_004
TXN-0008487,ACC_NORM_2235,ACC_NORM_0708,1610.86,2026-08-25T16:53:11,,
TXN-0008488,ACC_NORM_1859,ACC_NORM_1607,4907.99,2026-08-25T17:01:49,,
TXN-0008489,ACC_NORM_0355,ACC_NORM_0760,10654.66,2026-08-25T17:10:27,,
TXN-0008490,ACC_MULE_0196,ACC_MULE_0438,206230.7,2026-08-25T17:19:06,,
TXN-0008491,ACC_NORM_0170,ACC_NORM_1176,24564.7,2026-08-25T17:27:44,,
TXN-0008492,ACC_NORM_2332,ACC_NORM_0487,859.98,2026-08-25T17:36:23,,
TXN-0008493,ACC_NORM_1256,ACC_NORM_2787,4384.17,2026-08-25T17:45:01,,
TXN-0008494,ACC_NORM_0661,ACC_NORM_0109,20371.4,2026-08-25T17:53:39,,
TXN-0008495,ACC_VIC_0743,ACC_MULE_0485,197198.76,2026-08-25T18:02:18,2026-08-25T18:18:34,ATM_ICICI_142
TXN-0008496,ACC_NORM_0911,ACC_NORM_2065,24626.94,2026-08-25T18:10:56,,
TXN-0008497,ACC_NORM_0119,ACC_NORM_2556,22669.57,2026-08-25T18:19:35,,
TXN-0008498,ACC_NORM_1245,ACC_NORM_1411,21988.47,2026-08-25T18:28:13,,
TXN-0008499,ACC_NORM_0208,ACC_NORM_0805,14873.5,2026-08-25T18:36:51,,
TXN-0008500,ACC_NORM_1473,ACC_NORM_1103,22136.05,2026-08-25T18:45:30,,
TXN-0008501,ACC_VIC_0093,ACC_MULE_0139,213580.39,2026-08-25T18:54:08,2026-08-25T19:37:40,ATM_UBI_030
TXN-0008502,ACC_VIC_1062,ACC_MULE_0536,87382.7,2026-08-25T19:02:47,2026-08-25T20:33:16,ATM_AXIS_084
TXN-0008503,ACC_NORM_2482,ACC_NORM_2954,3778.05,2026-08-25T19:11:25,,
TXN-0008504,ACC_NORM_2443,ACC_NORM_1083,4098.88,2026-08-25T19:20:03,,
TXN-0008505,ACC_MULE_0235,ACC_MULE_0092,233229.65,2026-08-25T19:28:42,2026-08-25T19:56:58,ATM_BOB_163
TXN-0008506,ACC_NORM_0789,ACC_NORM_1171,1332.35,2026-08-25T19:37:20,,
TXN-0008507,ACC_NORM_2871,ACC_NORM_0130,4170.58,2026-08-25T19:45:59,,
TXN-0008508,ACC_NORM_2158,ACC_NORM_1850,11515.2,2026-08-25T19:54:37,,
TXN-0008509,ACC_NORM_2675,ACC_NORM_0113,11300.32,2026-08-25T20:03:15,,
TXN-0008510,ACC_NORM_1476,ACC_NORM_2290,11073.81,2026-08-25T20:11:54,,
TXN-0008511,ACC_VIC_0812,ACC_MULE_0119,86303.28,2026-08-25T20:20:32,2026-08-25T21:27:54,ATM_ICICI_004
TXN-0008512,ACC_NORM_0210,ACC_NORM_0800,7456.59,2026-08-25T20:29:11,,
TXN-0008513,ACC_NORM_0469,ACC_NORM_0857,9941.84,2026-08-25T20:37:49,,
TXN-0008514,ACC_NORM_1013,ACC_NORM_0410,21894.3,2026-08-25T20:46:27,,
TXN-0008515,ACC_VIC_1014,ACC_MULE_0486,107478.75,2026-08-25T20:55:06,2026-08-25T21:19:36,ATM_ICICI_004
TXN-0008516,ACC_NORM_1465,ACC_NORM_2876,24406.4,2026-08-25T21:03:44,,
TXN-0008517,ACC_NORM_0941,ACC_NORM_0981,11268.45,2026-08-25T21:12:23,,
TXN-0008518,ACC_NORM_2736,ACC_NORM_1332,13947.36,2026-08-25T21:21:01,,
TXN-0008519,ACC_VIC_1321,ACC_MULE_0476,242742.64,2026-08-25T21:29:39,2026-08-25T21:53:06,ATM_UBI_139
TXN-0008520,ACC_MULE_0102,ACC_MULE_0559,166131.51,2026-08-25T21:38:18,,
TXN-0008521,ACC_MULE_0337,ACC_MULE_0569,241764.99,2026-08-25T21:46:56,,
TXN-0008522,ACC_NORM_1802,ACC_NORM_1893,1680.49,2026-08-25T21:55:35,,
TXN-0008523,ACC_MULE_0290,ACC_MULE_0234,136225.04,2026-08-25T22:04:13,2026-08-25T22:32:55,ATM_UBI_150
TXN-0008524,ACC_VIC_1305,ACC_MULE_0341,236518.78,2026-08-25T22:12:51,2026-08-25T22:34:14,ATM_BOB_034
TXN-0008525,ACC_NORM_1159,ACC_NORM_1314,5933.82,2026-08-25T22:21:30,,
TXN-0008526,ACC_NORM_2984,ACC_NORM_1108,9115.65,2026-08-25T22:30:08,,
TXN-0008527,ACC_VIC_0118,ACC_MULE_0388,72694.52,2026-08-25T22:38:47,2026-08-25T23:49:52,ATM_KOTAK_177
TXN-0008528,ACC_NORM_2881,ACC_NORM_2808,1566.88,2026-08-25T22:47:25,,
TXN-0008529,ACC_NORM_1996,ACC_NORM_0592,21303.79,2026-08-25T22:56:03,,
TXN-0008530,ACC_NORM_0602,ACC_NORM_2295,16411.48,2026-08-25T23:04:42,,
TXN-0008531,ACC_VIC_0825,ACC_MULE_0521,88107.38,2026-08-25T23:13:20,2026-08-25T23:30:24,ATM_UBI_075
TXN-0008532,ACC_NORM_2737,ACC_NORM_2381,19445.44,2026-08-25T23:21:59,,
TXN-0008533,ACC_VIC_0121,ACC_MULE_0559,237116.23,2026-08-25T23:30:37,,
TXN-0008534,ACC_NORM_2063,ACC_NORM_0083,23526.35,2026-08-25T23:39:15,,
TXN-0008535,ACC_NORM_1146,ACC_NORM_0893,6173.1,2026-08-25T23:47:54,,
TXN-0008536,ACC_NORM_2708,ACC_NORM_1047,13201.69,2026-08-25T23:56:32,,
TXN-0008537,ACC_VIC_0993,ACC_MULE_0571,128382.9,2026-08-26T00:05:11,2026-08-26T01:00:19,ATM_PNB_052
TXN-0008538,ACC_NORM_0094,ACC_NORM_1127,5978.37,2026-08-26T00:13:49,,
TXN-0008539,ACC_VIC_1449,ACC_MULE_0410,122583.3,2026-08-26T00:22:27,2026-08-26T00:54:23,ATM_KOTAK_023
TXN-0008540,ACC_NORM_0041,ACC_NORM_1114,7158.17,2026-08-26T00:31:06,,
TXN-0008541,ACC_NORM_2731,ACC_NORM_0517,17817.47,2026-08-26T00:39:44,,
TXN-0008542,ACC_NORM_2765,ACC_NORM_2047,24383.57,2026-08-26T00:48:23,,
TXN-0008543,ACC_NORM_0969,ACC_NORM_2636,21215.85,2026-08-26T00:57:01,,
TXN-0008544,ACC_NORM_2084,ACC_NORM_1744,12880.96,2026-08-26T01:05:39,,
TXN-0008545,ACC_NORM_1599,ACC_NORM_2172,18311.95,2026-08-26T01:14:18,,
TXN-0008546,ACC_NORM_1306,ACC_NORM_0827,16876.33,2026-08-26T01:22:56,,
TXN-0008547,ACC_VIC_1100,ACC_MULE_0310,231522.63,2026-08-26T01:31:35,2026-08-26T01:51:15,ATM_HDFC_170
TXN-0008548,ACC_VIC_1097,ACC_MULE_0242,238081.73,2026-08-26T01:40:13,2026-08-26T02:21:13,ATM_UBI_016
TXN-0008549,ACC_VIC_1292,ACC_MULE_0582,63813.92,2026-08-26T01:48:51,2026-08-26T02:23:46,ATM_HDFC_007
TXN-0008550,ACC_NORM_0585,ACC_NORM_1765,8799.18,2026-08-26T01:57:30,,
TXN-0008551,ACC_VIC_0420,ACC_MULE_0221,104938.73,2026-08-26T02:06:08,2026-08-26T02:33:27,ATM_BOB_024
TXN-0008552,ACC_VIC_0135,ACC_MULE_0013,76791.86,2026-08-26T02:14:47,2026-08-26T02:53:16,ATM_AXIS_172
TXN-0008553,ACC_NORM_0168,ACC_NORM_1634,11689.41,2026-08-26T02:23:25,,
TXN-0008554,ACC_NORM_0223,ACC_NORM_0815,6030.82,2026-08-26T02:32:03,,
TXN-0008555,ACC_NORM_1009,ACC_NORM_2925,1658.46,2026-08-26T02:40:42,,
TXN-0008556,ACC_NORM_0581,ACC_NORM_1875,11187.29,2026-08-26T02:49:20,,
TXN-0008557,ACC_NORM_1766,ACC_NORM_1696,24470.34,2026-08-26T02:57:59,,
TXN-0008558,ACC_VIC_0828,ACC_MULE_0293,241279.03,2026-08-26T03:06:37,2026-08-26T03:26:01,ATM_ICICI_004
TXN-0008559,ACC_NORM_1204,ACC_NORM_0002,21876.71,2026-08-26T03:15:15,,
TXN-0008560,ACC_NORM_2034,ACC_NORM_2873,23747.23,2026-08-26T03:23:54,,
TXN-0008561,ACC_NORM_0913,ACC_NORM_1406,5545.57,2026-08-26T03:32:32,,
TXN-0008562,ACC_NORM_1304,ACC_NORM_2137,1398.27,2026-08-26T03:41:11,,
TXN-0008563,ACC_MULE_0436,ACC_MULE_0413,132949.13,2026-08-26T03:49:49,2026-08-26T04:10:27,ATM_ICICI_173
TXN-0008564,ACC_VIC_1297,ACC_MULE_0017,146593.83,2026-08-26T03:58:27,,
TXN-0008565,ACC_NORM_1412,ACC_NORM_0307,21465.98,2026-08-26T04:07:06,,
TXN-0008566,ACC_NORM_2745,ACC_NORM_0938,13143.67,2026-08-26T04:15:44,,
TXN-0008567,ACC_NORM_1860,ACC_NORM_0458,12008.38,2026-08-26T04:24:23,,
TXN-0008568,ACC_VIC_0249,ACC_MULE_0266,152903.84,2026-08-26T04:33:01,2026-08-26T04:43:45,ATM_ICICI_019
TXN-0008569,ACC_NORM_2824,ACC_NORM_0561,4356.27,2026-08-26T04:41:39,,
TXN-0008570,ACC_NORM_1921,ACC_NORM_1174,882.62,2026-08-26T04:50:18,,
TXN-0008571,ACC_MULE_0095,ACC_MULE_0045,220130.47,2026-08-26T04:58:56,2026-08-26T05:47:50,ATM_PNB_052
TXN-0008572,ACC_NORM_1064,ACC_NORM_1560,5356.24,2026-08-26T05:07:35,,
TXN-0008573,ACC_NORM_1532,ACC_NORM_0822,12083.54,2026-08-26T05:16:13,,
TXN-0008574,ACC_NORM_1103,ACC_NORM_0072,2198.2,2026-08-26T05:24:51,,
TXN-0008575,ACC_MULE_0070,ACC_MULE_0072,194974.29,2026-08-26T05:33:30,,
TXN-0008576,ACC_NORM_1319,ACC_NORM_1330,22894.52,2026-08-26T05:42:08,,
TXN-0008577,ACC_NORM_1299,ACC_NORM_0581,7890.96,2026-08-26T05:50:47,,
TXN-0008578,ACC_VIC_0613,ACC_MULE_0403,133630.83,2026-08-26T05:59:25,2026-08-26T06:57:46,ATM_UBI_016
TXN-0008579,ACC_VIC_0471,ACC_MULE_0547,147848.52,2026-08-26T06:08:03,2026-08-26T06:42:22,ATM_BOB_034
TXN-0008580,ACC_NORM_1007,ACC_NORM_1587,4994.46,2026-08-26T06:16:42,,
TXN-0008581,ACC_NORM_2975,ACC_NORM_0026,13420.58,2026-08-26T06:25:20,,
TXN-0008582,ACC_NORM_1490,ACC_NORM_0759,20818.21,2026-08-26T06:33:59,,
TXN-0008583,ACC_MULE_0196,ACC_MULE_0292,150083.44,2026-08-26T06:42:37,2026-08-26T07:10:04,ATM_SBI_122
TXN-0008584,ACC_VIC_1196,ACC_MULE_0218,75901.48,2026-08-26T06:51:15,,
TXN-0008585,ACC_VIC_1348,ACC_MULE_0367,120298.04,2026-08-26T06:59:54,2026-08-26T08:19:12,ATM_ICICI_112
